epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
111,747.26,0.00886,1.21646,1.75316,0.66303,0.72674,0.74786,0.43317,0.01038,1.20507,1.91835,0.00426842,0.00426842,0.00426842
112,753.939,0.00894,1.19459,1.75798,0.69363,0.73052,0.75966,0.41638,0.01042,1.20051,1.94987,0.00421632,0.00421632,0.00421632
113,760.63,0.00898,1.20673,1.75397,0.70377,0.74279,0.76384,0.42098,0.01057,1.23764,1.95135,0.00416421,0.00416421,0.00416421
114,767.303,0.00891,1.19788,1.73845,0.69697,0.74317,0.76547,0.43747,0.01005,1.1703,1.89275,0.00411211,0.00411211,0.00411211
115,774.008,0.00889,1.1906,1.75283,0.64029,0.74875,0.76386,0.41663,0.01058,1.25342,1.952,0.00406,0.00406,0.00406
116,780.688,0.00877,1.17383,1.74079,0.73298,0.74281,0.78336,0.43768,0.01022,1.16088,1.92216,0.00400789,0.00400789,0.00400789
117,787.392,0.00883,1.1987,1.74971,0.70113,0.74195,0.77202,0.43219,0.0102,1.18553,1.91229,0.00395579,0.00395579,0.00395579
118,794.063,0.00878,1.19152,1.73602,0.66186,0.71791,0.76694,0.4411,0.01005,1.15365,1.91117,0.00390368,0.00390368,0.00390368
119,800.751,0.00881,1.18329,1.74076,0.64604,0.70687,0.72618,0.38829,0.01145,1.27899,2.0557,0.00385158,0.00385158,0.00385158
120,807.462,0.00879,1.18544,1.74213,0.64649,0.74115,0.74985,0.43086,0.01017,1.21488,1.917,0.00379947,0.00379947,0.00379947
121,814.23,0.00881,1.1911,1.74461,0.65013,0.68774,0.71725,0.3955,0.01085,1.33293,2.00371,0.00374737,0.00374737,0.00374737
122,821.074,0.00876,1.16125,1.73345,0.65051,0.65352,0.68616,0.38156,0.01132,1.45931,2.03116,0.00369526,0.00369526,0.00369526
123,827.812,0.00876,1.16794,1.7306,0.63122,0.61678,0.66766,0.35067,0.01191,1.52869,2.10558,0.00364316,0.00364316,0.00364316
124,834.55,0.00873,1.15948,1.73127,0.7453,0.71232,0.76545,0.43609,0.01035,1.23226,1.93729,0.00359105,0.00359105,0.00359105
125,841.275,0.00872,1.1526,1.72856,0.63353,0.71692,0.72548,0.40053,0.01081,1.29653,1.96984,0.00353895,0.00353895,0.00353895
126,847.987,0.00862,1.13766,1.7176,0.707,0.70402,0.75214,0.42643,0.01061,1.22868,1.94904,0.00348684,0.00348684,0.00348684
127,854.713,0.00874,1.14522,1.71821,0.74927,0.7417,0.78265,0.45601,0.01025,1.13335,1.91124,0.00343474,0.00343474,0.00343474
128,861.447,0.00862,1.14996,1.70967,0.71414,0.76017,0.7783,0.45211,0.01009,1.09767,1.87719,0.00338263,0.00338263,0.00338263
129,868.193,0.0087,1.15232,1.729,0.74856,0.71894,0.76898,0.43093,0.01053,1.23785,1.95075,0.00333053,0.00333053,0.00333053
130,874.888,0.00869,1.1598,1.72058,0.66498,0.74659,0.73395,0.42338,0.01043,1.19295,1.94831,0.00327842,0.00327842,0.00327842
131,881.608,0.00864,1.15418,1.72621,0.69113,0.74193,0.76572,0.44679,0.01009,1.14285,1.91236,0.00322632,0.00322632,0.00322632
132,888.324,0.00856,1.12972,1.71397,0.72575,0.71605,0.76112,0.43595,0.01018,1.14689,1.90333,0.00317421,0.00317421,0.00317421
133,895.024,0.00858,1.1314,1.70882,0.6373,0.58411,0.64955,0.35915,0.0115,1.51824,2.10275,0.00312211,0.00312211,0.00312211
134,901.709,0.00865,1.13605,1.71259,0.74368,0.74521,0.77923,0.45328,0.01016,1.14571,1.93103,0.00307,0.00307,0.00307
135,908.415,0.00863,1.13906,1.72103,0.72506,0.74003,0.77773,0.45244,0.01012,1.13044,1.92348,0.00301789,0.00301789,0.00301789
136,915.091,0.00862,1.13651,1.71969,0.71919,0.75261,0.78047,0.45802,0.01008,1.08398,1.89273,0.00296579,0.00296579,0.00296579
137,921.839,0.00866,1.13523,1.7156,0.72487,0.74549,0.77254,0.4455,0.01019,1.10798,1.90844,0.00291368,0.00291368,0.00291368
138,928.532,0.00856,1.13654,1.70732,0.7206,0.74996,0.78186,0.45013,0.01031,1.12933,1.92994,0.00286158,0.00286158,0.00286158
139,935.236,0.00851,1.11261,1.71539,0.72296,0.73852,0.7702,0.43352,0.01038,1.17987,1.94666,0.00280947,0.00280947,0.00280947
140,941.968,0.00857,1.10873,1.70154,0.70796,0.75913,0.79063,0.4559,0.01015,1.08858,1.90637,0.00275737,0.00275737,0.00275737
141,948.723,0.00845,1.11331,1.69394,0.6497,0.78034,0.76755,0.44679,0.01019,1.133,1.92486,0.00270526,0.00270526,0.00270526
142,955.452,0.00854,1.12686,1.71627,0.71474,0.76581,0.78414,0.44944,0.01016,1.10303,1.9152,0.00265316,0.00265316,0.00265316
143,962.245,0.00862,1.15276,1.72839,0.75437,0.71263,0.79323,0.45716,0.00996,1.0999,1.89737,0.00260105,0.00260105,0.00260105
144,969.02,0.00844,1.11246,1.6948,0.705,0.73173,0.77531,0.44457,0.01008,1.15299,1.91596,0.00254895,0.00254895,0.00254895
145,975.776,0.00848,1.11107,1.70059,0.68779,0.75525,0.77157,0.45259,0.01006,1.10394,1.90142,0.00249684,0.00249684,0.00249684
146,982.502,0.00857,1.11396,1.70813,0.72134,0.72742,0.77597,0.44877,0.01015,1.15387,1.92443,0.00244474,0.00244474,0.00244474
147,989.255,0.00842,1.11365,1.70138,0.67624,0.76918,0.78888,0.45589,0.00996,1.09698,1.90523,0.00239263,0.00239263,0.00239263
