epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
70,572.605,0.00955,1.38695,1.85922,0.65419,0.71797,0.7372,0.40652,0.01035,1.30551,1.90569,0.00640474,0.00640474,0.00640474
71,580.755,0.00966,1.40093,1.86714,0.69375,0.67843,0.72858,0.41091,0.01044,1.30921,1.90812,0.00635263,0.00635263,0.00635263
72,588.911,0.00959,1.37817,1.84445,0.674,0.70967,0.74796,0.4034,0.01078,1.29968,1.97311,0.00630053,0.00630053,0.00630053
73,597.082,0.00961,1.37868,1.85359,0.6671,0.71535,0.73745,0.4136,0.01036,1.3401,1.92686,0.00624842,0.00624842,0.00624842
74,605.236,0.00951,1.37262,1.85001,0.66544,0.67634,0.7133,0.38194,0.01065,1.38429,1.96407,0.00619632,0.00619632,0.00619632
75,613.433,0.00953,1.37221,1.84543,0.63921,0.72254,0.73467,0.38927,0.01059,1.33124,1.9338,0.00614421,0.00614421,0.00614421
76,621.773,0.00949,1.36162,1.84019,0.60213,0.70796,0.70846,0.39776,0.01059,1.3001,1.94396,0.00609211,0.00609211,0.00609211
77,629.947,0.00953,1.36751,1.85734,0.72252,0.69179,0.74425,0.40325,0.01061,1.30714,1.95169,0.00604,0.00604,0.00604
78,638.087,0.00956,1.34965,1.84487,0.75471,0.6823,0.76333,0.40858,0.01058,1.28392,1.9305,0.00598789,0.00598789,0.00598789
79,646.279,0.00947,1.34311,1.82763,0.75684,0.68137,0.75573,0.42484,0.01027,1.28238,1.89571,0.00593579,0.00593579,0.00593579
80,654.452,0.00953,1.36103,1.84233,0.65125,0.7203,0.74347,0.40228,0.01079,1.30836,1.9558,0.00588368,0.00588368,0.00588368
81,662.601,0.00949,1.34334,1.8365,0.70471,0.70812,0.75536,0.41247,0.01063,1.27039,1.93592,0.00583158,0.00583158,0.00583158
82,670.737,0.00943,1.3567,1.84345,0.71104,0.69711,0.75658,0.4278,0.01025,1.26917,1.88369,0.00577947,0.00577947,0.00577947
83,678.902,0.00953,1.34139,1.848,0.69722,0.7173,0.7414,0.40027,0.01052,1.30604,1.96804,0.00572737,0.00572737,0.00572737
84,687.074,0.00944,1.34583,1.83726,0.66232,0.72199,0.7537,0.40893,0.01036,1.29532,1.91735,0.00567526,0.00567526,0.00567526
85,695.246,0.00943,1.34576,1.82819,0.7572,0.67771,0.76157,0.41967,0.01038,1.2311,1.90275,0.00562316,0.00562316,0.00562316
86,703.405,0.00952,1.33025,1.83662,0.67758,0.75672,0.76869,0.41318,0.01053,1.24173,1.94043,0.00557105,0.00557105,0.00557105
87,711.587,0.00951,1.33903,1.83005,0.72011,0.72495,0.77274,0.42,0.01062,1.23291,1.94101,0.00551895,0.00551895,0.00551895
88,719.757,0.00935,1.32123,1.81648,0.64475,0.70124,0.74662,0.40628,0.01062,1.30128,1.95357,0.00546684,0.00546684,0.00546684
