epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,392.757,0.01248,1.59587,1.74887,0.69254,0.39859,0.46802,0.20763,0.01389,1.86069,1.99056,0.00786368,0.00786368,0.00786368
43,401.894,0.01229,1.55596,1.71346,0.79124,0.53152,0.5878,0.27044,0.01328,1.55607,1.8575,0.00781158,0.00781158,0.00781158
44,410.987,0.01234,1.59863,1.74507,0.64391,0.56926,0.59869,0.27192,0.01348,1.52229,1.89674,0.00775947,0.00775947,0.00775947
45,420.032,0.01221,1.53304,1.71348,0.69276,0.49304,0.51372,0.24065,0.01377,1.93806,1.91846,0.00770737,0.00770737,0.00770737
46,429.185,0.01224,1.54167,1.72196,0.65766,0.60568,0.66505,0.30076,0.01368,1.62898,1.88319,0.00765526,0.00765526,0.00765526
47,438.341,0.01236,1.56003,1.71917,0.54917,0.62418,0.62616,0.29044,0.01375,1.63746,1.90847,0.00760316,0.00760316,0.00760316
48,447.473,0.01215,1.50716,1.69475,0.46377,0.6503,0.57359,0.26872,0.01355,1.74115,1.89764,0.00755105,0.00755105,0.00755105
49,456.604,0.01222,1.54961,1.72286,0.75024,0.65459,0.68779,0.33035,0.01315,1.46588,1.82285,0.00749895,0.00749895,0.00749895
50,465.775,0.01218,1.52752,1.69093,0.68403,0.51806,0.58683,0.27101,0.01339,1.63647,1.88787,0.00744684,0.00744684,0.00744684
51,474.874,0.01197,1.48834,1.68406,0.80411,0.49321,0.56954,0.26766,0.01348,1.55057,1.88935,0.00739474,0.00739474,0.00739474
52,483.968,0.01196,1.47528,1.69431,0.74333,0.54321,0.68774,0.29049,0.01296,1.49221,1.84746,0.00734263,0.00734263,0.00734263
53,493.113,0.01194,1.49106,1.68823,0.70309,0.61968,0.63861,0.29972,0.01351,1.70322,1.87816,0.00729053,0.00729053,0.00729053
54,502.217,0.01183,1.47572,1.65402,0.62905,0.54751,0.54567,0.25491,0.01335,1.56491,1.83925,0.00723842,0.00723842,0.00723842
55,511.338,0.01192,1.43363,1.67588,0.67953,0.64895,0.67019,0.3206,0.01314,1.64456,1.85019,0.00718632,0.00718632,0.00718632
56,520.462,0.01189,1.48391,1.67234,0.73248,0.58025,0.64188,0.30705,0.01286,1.45243,1.80001,0.00713421,0.00713421,0.00713421
57,529.556,0.01199,1.46581,1.66772,0.62943,0.5648,0.56488,0.26948,0.01336,1.54061,1.88086,0.00708211,0.00708211,0.00708211
58,538.787,0.01194,1.45402,1.67442,0.58729,0.58808,0.60291,0.28036,0.01297,1.45564,1.82951,0.00703,0.00703,0.00703
59,547.907,0.0118,1.44328,1.68599,0.63824,0.67841,0.67219,0.31532,0.01333,1.5301,1.84794,0.00697789,0.00697789,0.00697789
60,557.081,0.01189,1.46795,1.69564,0.73856,0.58087,0.61509,0.28983,0.01313,1.42991,1.81684,0.00692579,0.00692579,0.00692579
61,566.209,0.0118,1.43327,1.65999,0.74141,0.60344,0.63809,0.28374,0.01326,1.47052,1.82644,0.00687368,0.00687368,0.00687368
62,575.303,0.01177,1.44818,1.67303,0.72811,0.61734,0.68069,0.32695,0.01313,1.5866,1.86726,0.00682158,0.00682158,0.00682158
63,584.394,0.01176,1.41659,1.64943,0.62897,0.67754,0.66153,0.31522,0.0132,1.50279,1.88982,0.00676947,0.00676947,0.00676947
64,593.514,0.01174,1.39476,1.62928,0.59043,0.73898,0.70965,0.34097,0.01307,1.43153,1.81519,0.00671737,0.00671737,0.00671737
