epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,274.788,0.01018,1.5486,1.91793,0.64087,0.66592,0.67836,0.34581,0.01144,1.50283,2.01498,0.00786368,0.00786368,0.00786368
43,281.28,0.01017,1.53968,1.9263,0.63394,0.61164,0.65698,0.33945,0.01125,1.48788,2.00556,0.00781158,0.00781158,0.00781158
44,287.799,0.01024,1.55529,1.94254,0.67997,0.63151,0.6882,0.34448,0.01124,1.49272,1.99306,0.00775947,0.00775947,0.00775947
45,294.339,0.01012,1.53419,1.9149,0.48133,0.54027,0.52928,0.25428,0.01351,1.96663,2.29899,0.00770737,0.00770737,0.00770737
46,300.882,0.01025,1.52543,1.9383,0.57697,0.65144,0.67124,0.32132,0.01128,1.5139,1.99702,0.00765526,0.00765526,0.00765526
47,307.452,0.00995,1.50723,1.90113,0.61843,0.61006,0.62273,0.29806,0.01211,1.68399,2.13746,0.00760316,0.00760316,0.00760316
48,313.965,0.01008,1.50711,1.91566,0.78806,0.61443,0.71306,0.37704,0.01106,1.46301,2.00923,0.00755105,0.00755105,0.00755105
49,320.523,0.01005,1.49986,1.90226,0.53972,0.53595,0.52658,0.23724,0.01406,1.94189,2.38386,0.00749895,0.00749895,0.00749895
50,327.027,0.00993,1.47843,1.87753,0.57705,0.54203,0.5663,0.25798,0.01337,1.91833,2.29378,0.00744684,0.00744684,0.00744684
51,333.572,0.01,1.49845,1.89491,0.7244,0.39506,0.44794,0.19657,0.01386,2.84801,2.45647,0.00739474,0.00739474,0.00739474
52,340.094,0.01001,1.49003,1.89608,0.75757,0.63267,0.69444,0.3537,0.01087,1.43849,1.99352,0.00734263,0.00734263,0.00734263
53,346.625,0.01007,1.4904,1.90433,0.77403,0.5689,0.68294,0.34249,0.01145,1.5059,2.00837,0.00729053,0.00729053,0.00729053
54,353.174,0.00989,1.46939,1.89554,0.60914,0.64505,0.66415,0.34515,0.01124,1.55545,2.03367,0.00723842,0.00723842,0.00723842
55,359.684,0.01007,1.48633,1.90094,0.62585,0.67231,0.69189,0.35337,0.0113,1.46228,2.00108,0.00718632,0.00718632,0.00718632
56,366.209,0.0098,1.47052,1.86753,0.62647,0.67464,0.68788,0.35794,0.01121,1.50305,2.02826,0.00713421,0.00713421,0.00713421
57,372.747,0.00982,1.44337,1.86741,0.65979,0.67804,0.71302,0.3903,0.01073,1.39048,1.96892,0.00708211,0.00708211,0.00708211
58,379.291,0.00989,1.45542,1.89069,0.44126,0.55168,0.51983,0.24792,0.0127,2.03583,2.22046,0.00703,0.00703,0.00703
59,385.809,0.00976,1.44804,1.87018,0.55396,0.6505,0.63143,0.35515,0.01093,1.60979,2.01464,0.00697789,0.00697789,0.00697789
60,392.361,0.00968,1.42939,1.87516,0.61827,0.39393,0.40785,0.16963,0.01494,2.22215,2.53072,0.00692579,0.00692579,0.00692579
61,399.001,0.0098,1.42653,1.87276,0.53367,0.63486,0.62542,0.2983,0.01222,1.63818,2.13991,0.00687368,0.00687368,0.00687368
62,405.531,0.00973,1.42169,1.85612,0.54543,0.544,0.53169,0.25575,0.0133,1.82526,2.30987,0.00682158,0.00682158,0.00682158
63,412.107,0.00982,1.43598,1.8767,0.59213,0.71365,0.68775,0.36318,0.01161,1.41527,2.07685,0.00676947,0.00676947,0.00676947
64,418.687,0.00981,1.42875,1.85992,0.55369,0.56364,0.57867,0.29548,0.01216,1.75423,2.14325,0.00671737,0.00671737,0.00671737
65,425.213,0.00973,1.40678,1.86487,0.53768,0.59635,0.58671,0.28965,0.01268,1.66887,2.19496,0.00666526,0.00666526,0.00666526
66,431.752,0.0097,1.42362,1.85226,0.61062,0.68086,0.70087,0.38547,0.01079,1.38594,1.96643,0.00661316,0.00661316,0.00661316
67,438.312,0.00968,1.41617,1.8587,0.54677,0.48329,0.47982,0.22274,0.01338,1.90601,2.29851,0.00656105,0.00656105,0.00656105
68,444.848,0.00961,1.39311,1.84984,0.37543,0.48412,0.43117,0.18196,0.01437,2.12131,2.41709,0.00650895,0.00650895,0.00650895
69,451.397,0.00956,1.37225,1.83682,0.67355,0.67175,0.72337,0.37475,0.01149,1.37202,2.04747,0.00645684,0.00645684,0.00645684
70,457.957,0.00953,1.37959,1.84984,0.72178,0.32885,0.29668,0.13976,0.01521,3.50503,2.68909,0.00640474,0.00640474,0.00640474
71,464.515,0.0096,1.39708,1.84734,0.47147,0.56209,0.53952,0.27361,0.01295,1.73275,2.24956,0.00635263,0.00635263,0.00635263
72,471.027,0.0096,1.36386,1.8312,0.66485,0.71626,0.74345,0.39492,0.01077,1.29096,1.97105,0.00630053,0.00630053,0.00630053
73,477.547,0.00959,1.36836,1.84187,0.70605,0.66566,0.72706,0.4015,0.01061,1.31371,1.95432,0.00624842,0.00624842,0.00624842
74,484.038,0.00952,1.36119,1.83692,0.55473,0.62131,0.60856,0.31477,0.01182,1.80534,2.13016,0.00619632,0.00619632,0.00619632
75,490.558,0.00953,1.36483,1.8287,0.6786,0.66722,0.70664,0.38327,0.01092,1.41043,1.99601,0.00614421,0.00614421,0.00614421
76,497.064,0.00946,1.3595,1.8143,0.51591,0.58566,0.55373,0.28546,0.01247,1.80651,2.16773,0.00609211,0.00609211,0.00609211
77,503.569,0.00954,1.36872,1.84595,0.66329,0.73936,0.75408,0.39441,0.01095,1.2938,1.96988,0.00604,0.00604,0.00604
78,510.075,0.00953,1.35488,1.82371,0.56387,0.61016,0.59548,0.28073,0.012,1.62047,2.14839,0.00598789,0.00598789,0.00598789
79,516.619,0.0094,1.32481,1.80591,0.59205,0.4472,0.42981,0.2064,0.01445,2.19915,2.47911,0.00593579,0.00593579,0.00593579
80,523.119,0.00949,1.35241,1.83559,0.64142,0.73473,0.72708,0.4008,0.01045,1.32314,1.93415,0.00588368,0.00588368,0.00588368
81,529.661,0.00946,1.328,1.81675,0.66665,0.56262,0.59914,0.28944,0.01266,1.68585,2.23363,0.00583158,0.00583158,0.00583158
82,536.216,0.00938,1.33989,1.82519,0.58967,0.52266,0.56659,0.27239,0.01249,1.90927,2.23406,0.00577947,0.00577947,0.00577947
83,542.773,0.00953,1.33308,1.83406,0.53819,0.47122,0.42774,0.19569,0.01493,2.10054,2.57223,0.00572737,0.00572737,0.00572737
84,549.31,0.00943,1.32965,1.82218,0.54944,0.59298,0.58698,0.27242,0.01277,1.56844,2.21883,0.00567526,0.00567526,0.00567526
85,555.877,0.00942,1.34208,1.81295,0.68885,0.70203,0.74013,0.40617,0.0106,1.26523,1.97383,0.00562316,0.00562316,0.00562316
86,562.41,0.00939,1.31541,1.811,0.68272,0.73236,0.7472,0.39644,0.01054,1.2588,1.94768,0.00557105,0.00557105,0.00557105
87,568.981,0.00945,1.31674,1.8069,0.66839,0.71962,0.72579,0.39526,0.01048,1.32676,1.93343,0.00551895,0.00551895,0.00551895
88,575.528,0.00925,1.30582,1.80042,0.39926,0.4313,0.42257,0.19988,0.01438,2.77376,2.49248,0.00546684,0.00546684,0.00546684
89,582.054,0.00939,1.34146,1.82469,0.67168,0.71641,0.74296,0.41258,0.01032,1.25091,1.91081,0.00541474,0.00541474,0.00541474
90,588.551,0.00918,1.29479,1.79701,0.62451,0.67632,0.68177,0.37365,0.01081,1.47093,1.99628,0.00536263,0.00536263,0.00536263
91,595.074,0.00937,1.30148,1.8119,0.66443,0.66122,0.70613,0.37327,0.01156,1.33511,2.0546,0.00531053,0.00531053,0.00531053
92,601.573,0.00927,1.30381,1.79859,0.72027,0.66549,0.71768,0.39235,0.01102,1.29889,2.00051,0.00525842,0.00525842,0.00525842
93,608.092,0.00923,1.29663,1.80632,0.6507,0.73431,0.75139,0.41963,0.01035,1.21218,1.92837,0.00520632,0.00520632,0.00520632
94,614.583,0.00934,1.29741,1.80699,0.65666,0.66272,0.67252,0.36313,0.01121,1.37317,2.04167,0.00515421,0.00515421,0.00515421
95,621.102,0.00918,1.27798,1.79125,0.74467,0.68641,0.74708,0.4117,0.01052,1.22346,1.96614,0.00510211,0.00510211,0.00510211
96,627.628,0.00928,1.28424,1.79403,0.67711,0.67792,0.69,0.38631,0.01065,1.35788,1.95897,0.00505,0.00505,0.00505
97,634.139,0.00917,1.31144,1.79959,0.69281,0.71404,0.73985,0.40662,0.01059,1.23235,1.97113,0.00499789,0.00499789,0.00499789
98,640.653,0.00924,1.26537,1.8018,0.76102,0.65915,0.73539,0.39555,0.01117,1.25078,2.02466,0.00494579,0.00494579,0.00494579
99,647.181,0.00917,1.26255,1.7922,0.65381,0.63968,0.65555,0.33509,0.01197,1.46213,2.14378,0.00489368,0.00489368,0.00489368
100,653.734,0.00918,1.2852,1.78998,0.68379,0.68753,0.72484,0.39029,0.01086,1.29997,2.0026,0.00484158,0.00484158,0.00484158
101,660.313,0.00909,1.25112,1.78119,0.66229,0.67845,0.71623,0.38535,0.01093,1.29919,1.99854,0.00478947,0.00478947,0.00478947
102,666.875,0.00918,1.2676,1.79327,0.70277,0.71116,0.75673,0.42334,0.01036,1.21357,1.9513,0.00473737,0.00473737,0.00473737
103,673.446,0.00915,1.28822,1.79593,0.66433,0.72127,0.73124,0.38416,0.01094,1.23702,1.9907,0.00468526,0.00468526,0.00468526
104,680.038,0.00908,1.25897,1.78766,0.53741,0.62072,0.58291,0.28204,0.01317,1.68454,2.30568,0.00463316,0.00463316,0.00463316
105,686.605,0.00906,1.23742,1.77056,0.47702,0.62657,0.53392,0.24299,0.0131,1.77985,2.28129,0.00458105,0.00458105,0.00458105
106,693.128,0.00899,1.24783,1.76853,0.69932,0.71743,0.75463,0.39969,0.01133,1.24784,2.01914,0.00452895,0.00452895,0.00452895
107,699.649,0.00918,1.27072,1.7852,0.64464,0.74277,0.74708,0.41457,0.01064,1.21459,1.96484,0.00447684,0.00447684,0.00447684
108,706.312,0.00908,1.22814,1.77643,0.67832,0.68719,0.70912,0.3904,0.01095,1.2637,2.00323,0.00442474,0.00442474,0.00442474
109,712.891,0.00912,1.2407,1.78386,0.52538,0.53358,0.51853,0.25668,0.01299,1.92691,2.26603,0.00437263,0.00437263,0.00437263
110,719.437,0.00904,1.23477,1.7734,0.7312,0.72504,0.7658,0.43601,0.01006,1.18624,1.922,0.00432053,0.00432053,0.00432053
111,725.998,0.009,1.25307,1.77525,0.67032,0.7168,0.7375,0.41926,0.01045,1.24301,1.95539,0.00426842,0.00426842,0.00426842
112,732.539,0.00907,1.22555,1.7716,0.69243,0.68319,0.72238,0.38957,0.0113,1.27655,2.03646,0.00421632,0.00421632,0.00421632
113,739.114,0.00911,1.23993,1.77298,0.59906,0.66248,0.6731,0.35219,0.01142,1.42356,2.07186,0.00416421,0.00416421,0.00416421
114,745.687,0.00898,1.23051,1.75096,0.50428,0.60526,0.54973,0.26688,0.01299,1.73744,2.27903,0.00411211,0.00411211,0.00411211
115,752.245,0.00902,1.21608,1.7728,0.60842,0.63199,0.6689,0.32755,0.01197,1.43838,2.10932,0.00406,0.00406,0.00406
116,758.832,0.00887,1.20632,1.7588,0.70071,0.72246,0.76769,0.42111,0.01054,1.19009,1.96052,0.00400789,0.00400789,0.00400789
117,765.422,0.00891,1.22079,1.7654,0.68353,0.73847,0.75631,0.42168,0.01016,1.19706,1.93205,0.00395579,0.00395579,0.00395579
118,771.981,0.00898,1.22894,1.76001,0.65156,0.77275,0.75945,0.4302,0.01035,1.17419,1.95961,0.00390368,0.00390368,0.00390368
119,778.56,0.00888,1.21134,1.7512,0.74268,0.73174,0.78558,0.4254,0.01055,1.18156,1.95538,0.00385158,0.00385158,0.00385158
120,785.134,0.00897,1.20389,1.75796,0.6445,0.72546,0.7223,0.40286,0.01032,1.20192,1.96106,0.00379947,0.00379947,0.00379947
121,791.708,0.00892,1.21696,1.75588,0.7148,0.7192,0.77106,0.44293,0.01021,1.15673,1.9417,0.00374737,0.00374737,0.00374737
122,798.256,0.00887,1.19795,1.74857,0.72925,0.75049,0.78296,0.4459,0.01008,1.12074,1.9101,0.00369526,0.00369526,0.00369526
123,804.835,0.00887,1.18874,1.74402,0.70011,0.77927,0.7788,0.4357,0.01022,1.12334,1.93505,0.00364316,0.00364316,0.00364316
124,811.374,0.00885,1.18956,1.745,0.66974,0.7305,0.73664,0.41482,0.01053,1.2396,1.96923,0.00359105,0.00359105,0.00359105
125,817.938,0.00887,1.18532,1.74128,0.66568,0.71975,0.73786,0.38076,0.01087,1.23465,2.00865,0.00353895,0.00353895,0.00353895
126,824.5,0.00879,1.15633,1.73434,0.68974,0.70492,0.72372,0.40676,0.01054,1.18256,1.96665,0.00348684,0.00348684,0.00348684
127,831.052,0.00885,1.17515,1.7323,0.73574,0.69203,0.75908,0.40906,0.01088,1.223,2.01145,0.00343474,0.00343474,0.00343474
128,837.57,0.00875,1.17368,1.73268,0.71816,0.73614,0.78155,0.42065,0.01088,1.16111,1.98803,0.00338263,0.00338263,0.00338263
129,844.138,0.00885,1.18374,1.75119,0.57436,0.62267,0.6292,0.30533,0.01289,1.58714,2.22257,0.00333053,0.00333053,0.00333053
130,850.695,0.00881,1.18397,1.73782,0.70769,0.76006,0.77696,0.43166,0.01045,1.16635,1.95557,0.00327842,0.00327842,0.00327842
