epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,300.335,0.01014,1.56594,1.92946,0.62319,0.65766,0.69112,0.35827,0.01112,1.51905,1.97931,0.00786368,0.00786368,0.00786368
43,307.765,0.01012,1.55149,1.938,0.66703,0.7091,0.73244,0.38703,0.01099,1.39189,1.99942,0.00781158,0.00781158,0.00781158
44,315.243,0.01024,1.53485,1.9502,0.65667,0.70073,0.71727,0.35746,0.01109,1.44352,1.98215,0.00775947,0.00775947,0.00775947
45,322.582,0.01013,1.53655,1.92427,0.66799,0.64262,0.70056,0.35678,0.01181,1.50134,2.09465,0.00770737,0.00770737,0.00770737
46,329.853,0.01018,1.53164,1.94936,0.64362,0.69498,0.702,0.36297,0.01092,1.45631,1.97149,0.00765526,0.00765526,0.00765526
47,337.144,0.00995,1.52105,1.91862,0.60575,0.62173,0.65722,0.34951,0.01154,1.61637,2.06989,0.00760316,0.00760316,0.00760316
48,344.336,0.01003,1.5233,1.92347,0.70898,0.61112,0.67763,0.34853,0.01131,1.52363,2.03044,0.00755105,0.00755105,0.00755105
49,351.41,0.00999,1.50994,1.91248,0.66031,0.71066,0.70549,0.3437,0.0121,1.48636,2.11054,0.00749895,0.00749895,0.00749895
50,358.492,0.00998,1.48175,1.89241,0.67077,0.66788,0.69998,0.3607,0.01112,1.47735,2.04051,0.00744684,0.00744684,0.00744684
51,365.605,0.00999,1.49886,1.91291,0.64558,0.64371,0.66981,0.35942,0.01103,1.46748,2.01935,0.00739474,0.00739474,0.00739474
52,372.71,0.01,1.5097,1.90965,0.61558,0.58802,0.63211,0.31971,0.01161,1.65102,2.09029,0.00734263,0.00734263,0.00734263
53,379.895,0.01003,1.48726,1.9158,0.63261,0.58532,0.63095,0.32328,0.01199,1.69465,2.11527,0.00729053,0.00729053,0.00729053
54,387.279,0.00996,1.47663,1.90427,0.71837,0.68144,0.73656,0.39443,0.01051,1.38304,1.91332,0.00723842,0.00723842,0.00723842
55,394.504,0.01002,1.5017,1.90836,0.66314,0.68292,0.71109,0.38641,0.01114,1.43784,2.0352,0.00718632,0.00718632,0.00718632
56,401.555,0.00984,1.48563,1.88651,0.65238,0.7163,0.74208,0.40286,0.0107,1.36442,1.99481,0.00713421,0.00713421,0.00713421
57,408.725,0.00987,1.44065,1.88242,0.65677,0.65948,0.69712,0.36471,0.01151,1.43361,2.04101,0.00708211,0.00708211,0.00708211
58,415.832,0.00996,1.45694,1.90423,0.64862,0.69251,0.72215,0.3952,0.01085,1.34059,1.97875,0.00703,0.00703,0.00703
59,422.953,0.00986,1.4533,1.88323,0.63125,0.69489,0.72307,0.38994,0.01082,1.39012,1.98637,0.00697789,0.00697789,0.00697789
60,430.021,0.00971,1.4372,1.87846,0.6695,0.65885,0.70961,0.37118,0.01099,1.43456,2.00877,0.00692579,0.00692579,0.00692579
61,437.029,0.00984,1.4296,1.87926,0.61709,0.67138,0.68973,0.3609,0.01105,1.42159,2.00975,0.00687368,0.00687368,0.00687368
62,444.054,0.00973,1.42162,1.86167,0.62789,0.64998,0.66389,0.34915,0.01147,1.59481,2.0563,0.00682158,0.00682158,0.00682158
63,451.057,0.00984,1.44698,1.88173,0.62848,0.65165,0.67932,0.35554,0.01163,1.43651,2.0867,0.00676947,0.00676947,0.00676947
64,458.071,0.0098,1.43365,1.87515,0.69135,0.70234,0.74107,0.38454,0.0111,1.37175,1.99092,0.00671737,0.00671737,0.00671737
65,465.089,0.00972,1.41579,1.87683,0.68396,0.65811,0.73175,0.38627,0.01071,1.31726,1.97751,0.00666526,0.00666526,0.00666526
66,472.067,0.00977,1.4222,1.8673,0.63325,0.62595,0.66023,0.35215,0.01167,1.42445,2.06742,0.00661316,0.00661316,0.00661316
67,479.066,0.00968,1.4233,1.86689,0.69269,0.7015,0.71994,0.38172,0.01111,1.36321,2.03384,0.00656105,0.00656105,0.00656105
68,486.067,0.00958,1.40307,1.85213,0.7354,0.69044,0.74905,0.4101,0.01055,1.3151,1.94165,0.00650895,0.00650895,0.00650895
69,493.073,0.00958,1.38014,1.85389,0.64099,0.69413,0.73814,0.39008,0.01102,1.34187,1.97788,0.00645684,0.00645684,0.00645684
70,500.083,0.00956,1.39022,1.85826,0.78426,0.63668,0.7267,0.38934,0.01076,1.31915,1.96707,0.00640474,0.00640474,0.00640474
71,507.098,0.00961,1.39408,1.85645,0.6981,0.649,0.68632,0.36003,0.01096,1.40897,1.99565,0.00635263,0.00635263,0.00635263
72,514.114,0.0096,1.37577,1.84859,0.67749,0.63181,0.68674,0.35976,0.01119,1.40944,2.0136,0.00630053,0.00630053,0.00630053
73,521.122,0.00963,1.37557,1.84554,0.6843,0.70588,0.7477,0.40292,0.0106,1.29873,1.94318,0.00624842,0.00624842,0.00624842
74,528.121,0.00956,1.38273,1.85066,0.7311,0.66693,0.71672,0.38261,0.01115,1.35867,2.021,0.00619632,0.00619632,0.00619632
75,535.129,0.00962,1.37454,1.84809,0.70853,0.68045,0.70816,0.36278,0.01145,1.36821,2.04552,0.00614421,0.00614421,0.00614421
76,542.112,0.00947,1.37895,1.83106,0.67946,0.69491,0.73337,0.3918,0.01092,1.28916,2.00594,0.00609211,0.00609211,0.00609211
77,549.126,0.00958,1.36803,1.85474,0.70086,0.68211,0.72039,0.38898,0.01086,1.31619,1.96829,0.00604,0.00604,0.00604
78,556.15,0.00954,1.36264,1.84167,0.60201,0.67703,0.6615,0.32481,0.01166,1.53681,2.09044,0.00598789,0.00598789,0.00598789
