epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,344.538,0.01255,1.54839,1.72633,0.52747,0.62664,0.56197,0.26122,0.01381,1.68632,1.87678,0.00786368,0.00786368,0.00786368
43,352.612,0.0124,1.50558,1.69981,0.46619,0.25057,0.23633,0.11951,0.01832,4.02434,2.70728,0.00781158,0.00781158,0.00781158
44,360.767,0.01244,1.55259,1.73087,0.64342,0.37291,0.37271,0.16616,0.01565,2.82449,2.10299,0.00775947,0.00775947,0.00775947
45,368.808,0.0122,1.48379,1.70569,0.76199,0.51174,0.55601,0.28318,0.0139,1.88618,1.91514,0.00770737,0.00770737,0.00770737
46,376.931,0.0123,1.49571,1.71363,0.69572,0.40447,0.46676,0.21209,0.01416,2.09763,1.94933,0.00765526,0.00765526,0.00765526
47,384.944,0.01237,1.51701,1.71715,0.72163,0.57301,0.6401,0.3123,0.01352,1.67292,1.8925,0.00760316,0.00760316,0.00760316
48,393.117,0.01221,1.47916,1.69407,0.74032,0.65579,0.66604,0.35275,0.01319,1.49246,1.85527,0.00755105,0.00755105,0.00755105
49,401.155,0.01222,1.48641,1.71492,0.85341,0.56958,0.66439,0.3299,0.01344,1.50335,1.85567,0.00749895,0.00749895,0.00749895
50,409.231,0.01212,1.47853,1.69009,0.68141,0.60928,0.64876,0.32398,0.01364,1.57349,1.85069,0.00744684,0.00744684,0.00744684
51,417.255,0.01195,1.4413,1.67531,0.43865,0.52411,0.43658,0.20398,0.01448,2.33706,2.02801,0.00739474,0.00739474,0.00739474
52,425.427,0.0119,1.45032,1.68693,0.59323,0.26467,0.23367,0.12547,0.01655,3.64386,2.33791,0.00734263,0.00734263,0.00734263
53,433.583,0.0119,1.4409,1.6783,0.6144,0.65156,0.60876,0.27558,0.01339,1.53917,1.82623,0.00729053,0.00729053,0.00729053
54,441.883,0.01185,1.43691,1.65744,0.84869,0.53668,0.65821,0.3441,0.01329,1.57433,1.85002,0.00723842,0.00723842,0.00723842
55,450.04,0.01182,1.40477,1.66163,0.75347,0.57661,0.66554,0.33698,0.01328,1.59726,1.84896,0.00718632,0.00718632,0.00718632
56,458.188,0.01183,1.44352,1.66871,0.8161,0.59561,0.68553,0.33202,0.01329,1.48223,1.82616,0.00713421,0.00713421,0.00713421
57,466.426,0.01187,1.41686,1.65139,0.64212,0.40304,0.40012,0.18335,0.01512,3.51321,2.10767,0.00708211,0.00708211,0.00708211
58,474.67,0.01175,1.41958,1.65785,0.63098,0.53438,0.51006,0.24899,0.01442,2.36071,2.04409,0.00703,0.00703,0.00703
59,482.924,0.0117,1.38998,1.67213,0.63377,0.51487,0.60056,0.30728,0.01343,1.69715,1.82871,0.00697789,0.00697789,0.00697789
60,491.047,0.01185,1.40989,1.68493,0.58718,0.39732,0.39096,0.18343,0.01496,2.77288,2.05115,0.00692579,0.00692579,0.00692579
61,499.287,0.01168,1.38078,1.64861,0.56004,0.50693,0.56033,0.26001,0.01379,2.19514,1.91008,0.00687368,0.00687368,0.00687368
62,507.453,0.01173,1.38965,1.65871,0.42298,0.31577,0.2902,0.14645,0.01545,3.33598,2.24489,0.00682158,0.00682158,0.00682158
63,515.642,0.01165,1.36885,1.65196,0.76129,0.49027,0.57822,0.28967,0.01405,2.22639,1.9576,0.00676947,0.00676947,0.00676947
64,523.809,0.01155,1.35215,1.62532,0.70729,0.60169,0.65418,0.32882,0.01325,1.55536,1.82956,0.00671737,0.00671737,0.00671737
65,532.006,0.01148,1.38269,1.63481,0.38126,0.3972,0.35833,0.1718,0.0149,2.7865,2.1073,0.00666526,0.00666526,0.00666526
66,540.197,0.01159,1.36483,1.63544,0.6874,0.5482,0.58472,0.28973,0.01404,2.04446,1.91712,0.00661316,0.00661316,0.00661316
67,548.34,0.01147,1.35015,1.63964,0.67018,0.54906,0.53275,0.24863,0.01367,2.12378,1.91144,0.00656105,0.00656105,0.00656105
68,556.459,0.01142,1.34433,1.60934,0.68616,0.59156,0.6572,0.3242,0.0137,1.75581,1.87482,0.00650895,0.00650895,0.00650895
69,564.661,0.01154,1.36615,1.63253,0.7423,0.57679,0.658,0.3134,0.01367,1.72227,1.86624,0.00645684,0.00645684,0.00645684
70,572.856,0.0113,1.34165,1.60761,0.56455,0.60229,0.59825,0.28971,0.01391,2.09634,1.96449,0.00640474,0.00640474,0.00640474
71,581.073,0.01139,1.33075,1.61237,0.71249,0.66593,0.6918,0.35954,0.01307,1.43431,1.82447,0.00635263,0.00635263,0.00635263
72,589.201,0.01123,1.30639,1.60119,0.67469,0.36618,0.36961,0.18112,0.01555,3.19032,2.16523,0.00630053,0.00630053,0.00630053
73,597.389,0.01135,1.30955,1.61222,0.55232,0.44521,0.43928,0.21331,0.01392,2.3097,1.92594,0.00624842,0.00624842,0.00624842
74,605.536,0.0113,1.30138,1.62227,0.59006,0.61524,0.61872,0.32009,0.01259,1.36903,1.75465,0.00619632,0.00619632,0.00619632
75,613.782,0.0112,1.29199,1.60687,0.65482,0.66953,0.67256,0.34957,0.0132,1.49505,1.81795,0.00614421,0.00614421,0.00614421
76,622.007,0.01123,1.30312,1.60516,0.70448,0.64692,0.70388,0.36297,0.01294,1.37167,1.80598,0.00609211,0.00609211,0.00609211
77,630.23,0.01122,1.29113,1.59632,0.73269,0.57379,0.66261,0.33943,0.01326,1.58589,1.85284,0.00604,0.00604,0.00604
78,638.393,0.01132,1.31428,1.61675,0.59219,0.66843,0.67762,0.3416,0.0133,1.55799,1.84377,0.00598789,0.00598789,0.00598789
79,646.603,0.01121,1.29001,1.60397,0.72848,0.60436,0.67192,0.33668,0.01391,1.66549,1.89418,0.00593579,0.00593579,0.00593579
80,654.833,0.01125,1.30723,1.61931,0.5133,0.71603,0.6864,0.35585,0.01302,1.44703,1.79389,0.00588368,0.00588368,0.00588368
81,663.018,0.01121,1.30577,1.59922,0.81894,0.57565,0.69526,0.35354,0.01281,1.42081,1.76111,0.00583158,0.00583158,0.00583158
82,671.171,0.01117,1.27602,1.58171,0.62429,0.69968,0.69056,0.34749,0.01304,1.4292,1.81066,0.00577947,0.00577947,0.00577947
83,679.415,0.01108,1.27709,1.57308,0.56857,0.65592,0.64601,0.33447,0.0135,1.87521,1.86227,0.00572737,0.00572737,0.00572737
84,687.575,0.0112,1.27189,1.59687,0.62894,0.66627,0.67919,0.33358,0.01325,1.66777,1.82066,0.00567526,0.00567526,0.00567526
85,695.787,0.0111,1.26238,1.58129,0.70862,0.66432,0.70891,0.37781,0.01294,1.41485,1.80658,0.00562316,0.00562316,0.00562316
86,703.961,0.01112,1.26615,1.58989,0.87407,0.57746,0.69976,0.34768,0.01333,1.44611,1.81252,0.00557105,0.00557105,0.00557105
87,712.142,0.01106,1.25458,1.57641,0.61702,0.65999,0.62255,0.30684,0.01311,1.42106,1.79213,0.00551895,0.00551895,0.00551895
88,720.344,0.01103,1.26076,1.56731,0.76003,0.6319,0.69996,0.37845,0.01284,1.36514,1.77302,0.00546684,0.00546684,0.00546684
89,728.525,0.01101,1.25447,1.58648,0.75254,0.6635,0.72281,0.38142,0.01289,1.34184,1.78453,0.00541474,0.00541474,0.00541474
90,736.829,0.01099,1.24455,1.58154,0.58316,0.68175,0.69912,0.36803,0.01263,1.37977,1.75569,0.00536263,0.00536263,0.00536263
91,744.978,0.01097,1.25089,1.55773,0.65762,0.55465,0.60018,0.30858,0.01373,1.96337,1.89021,0.00531053,0.00531053,0.00531053
92,753.092,0.01092,1.24813,1.55574,0.81707,0.6424,0.72449,0.38453,0.0129,1.3283,1.7901,0.00525842,0.00525842,0.00525842
93,761.291,0.01093,1.21866,1.56363,0.69059,0.70003,0.7326,0.3863,0.01263,1.33081,1.76107,0.00520632,0.00520632,0.00520632
94,769.414,0.01103,1.21818,1.55514,0.65365,0.69217,0.69273,0.36139,0.01287,1.34159,1.78623,0.00515421,0.00515421,0.00515421
95,777.671,0.01085,1.21262,1.56027,0.71578,0.6628,0.71726,0.35182,0.01291,1.35155,1.77801,0.00510211,0.00510211,0.00510211
96,785.951,0.01087,1.21957,1.55284,0.69969,0.55147,0.58706,0.28467,0.01377,1.60667,1.85904,0.00505,0.00505,0.00505
97,794.121,0.01072,1.20193,1.55394,0.77105,0.58654,0.69652,0.34785,0.01282,1.37596,1.75451,0.00499789,0.00499789,0.00499789
98,802.428,0.01083,1.18337,1.54307,0.74268,0.61123,0.70092,0.37699,0.01298,1.39322,1.78576,0.00494579,0.00494579,0.00494579
99,810.63,0.01085,1.20407,1.53541,0.73411,0.62681,0.66676,0.33828,0.0137,1.87004,1.86969,0.00489368,0.00489368,0.00489368
100,818.826,0.01065,1.19176,1.53473,0.62961,0.58389,0.65723,0.33973,0.0135,1.58808,1.86046,0.00484158,0.00484158,0.00484158
