epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
63,643.098,0.00986,1.45244,1.87684,0.61625,0.60837,0.62649,0.31777,0.01232,1.6362,2.14776,0.00676947,0.00676947,0.00676947
64,653.202,0.00989,1.44009,1.8683,0.57407,0.59209,0.59833,0.28545,0.01241,1.77282,2.14561,0.00671737,0.00671737,0.00671737
65,663.33,0.00977,1.41915,1.87185,0.63298,0.66902,0.72123,0.35826,0.01103,1.38304,1.94988,0.00666526,0.00666526,0.00666526
66,673.433,0.00975,1.42929,1.85201,0.63776,0.68219,0.71238,0.36983,0.01127,1.3671,1.98755,0.00661316,0.00661316,0.00661316
67,683.607,0.00967,1.4268,1.86343,0.58779,0.62456,0.64497,0.32251,0.01199,1.53926,2.10747,0.00656105,0.00656105,0.00656105
68,693.726,0.00965,1.40049,1.852,0.51753,0.56242,0.56301,0.27411,0.01248,1.7956,2.16155,0.00650895,0.00650895,0.00650895
69,703.845,0.00961,1.38768,1.84711,0.53041,0.54366,0.53818,0.26505,0.01243,1.99174,2.186,0.00645684,0.00645684,0.00645684
70,713.949,0.00959,1.39232,1.85143,0.74836,0.67498,0.74776,0.38354,0.01082,1.33462,1.92893,0.00640474,0.00640474,0.00640474
71,724.105,0.00967,1.40809,1.84782,0.66174,0.63105,0.68825,0.35621,0.01145,1.41685,2.03111,0.00635263,0.00635263,0.00635263
72,734.232,0.00965,1.38644,1.836,0.6072,0.58978,0.60483,0.2994,0.01215,1.85849,2.11274,0.00630053,0.00630053,0.00630053
73,744.359,0.00965,1.38056,1.83827,0.69207,0.67463,0.7255,0.3694,0.01113,1.37913,1.98365,0.00624842,0.00624842,0.00624842
74,754.435,0.00956,1.37097,1.83478,0.63522,0.70655,0.71317,0.35536,0.01131,1.37701,1.99288,0.00619632,0.00619632,0.00619632
75,764.56,0.00962,1.36516,1.83601,0.66291,0.63383,0.69145,0.34572,0.01171,1.46494,2.05373,0.00614421,0.00614421,0.00614421
76,774.678,0.00952,1.37267,1.82583,0.56136,0.58284,0.59362,0.29029,0.0124,1.7379,2.12298,0.00609211,0.00609211,0.00609211
77,784.825,0.00957,1.36025,1.84182,0.67445,0.6825,0.72189,0.37372,0.01118,1.33779,1.99102,0.00604,0.00604,0.00604
78,794.904,0.00966,1.36362,1.836,0.6843,0.69056,0.73512,0.38256,0.01076,1.3284,1.93214,0.00598789,0.00598789,0.00598789
79,805.035,0.00947,1.33745,1.81105,0.68795,0.72022,0.74688,0.39989,0.01085,1.27711,1.96609,0.00593579,0.00593579,0.00593579
80,815.167,0.0096,1.35707,1.84263,0.7197,0.70395,0.76131,0.40027,0.01081,1.284,1.95,0.00588368,0.00588368,0.00588368
81,825.35,0.00955,1.34916,1.8276,0.63382,0.70409,0.72035,0.38647,0.01071,1.32805,1.96442,0.00583158,0.00583158,0.00583158
82,835.463,0.00951,1.36351,1.83506,0.73918,0.70875,0.76907,0.40949,0.01061,1.30329,1.91921,0.00577947,0.00577947,0.00577947
83,845.593,0.00957,1.34694,1.83633,0.69352,0.72534,0.75866,0.40098,0.01063,1.30862,1.96087,0.00572737,0.00572737,0.00572737
84,855.712,0.00953,1.33432,1.82619,0.70833,0.70643,0.75925,0.41463,0.01092,1.2836,1.98631,0.00567526,0.00567526,0.00567526
85,865.828,0.0095,1.34535,1.82863,0.63075,0.67136,0.72396,0.3774,0.01098,1.39215,1.99906,0.00562316,0.00562316,0.00562316
86,875.99,0.0095,1.33874,1.83017,0.68113,0.71351,0.74789,0.40102,0.01067,1.31031,1.96402,0.00557105,0.00557105,0.00557105
87,886.112,0.00953,1.34184,1.81934,0.67231,0.75727,0.75437,0.43247,0.01028,1.21905,1.92402,0.00551895,0.00551895,0.00551895
88,896.211,0.00934,1.31842,1.80826,0.48992,0.48179,0.45794,0.21441,0.01421,2.57971,2.43034,0.00546684,0.00546684,0.00546684
89,906.358,0.00946,1.34942,1.8252,0.65155,0.57029,0.59413,0.30074,0.01154,1.56977,2.10098,0.00541474,0.00541474,0.00541474
90,916.717,0.00933,1.3069,1.81721,0.6122,0.54339,0.58604,0.27358,0.01282,1.95599,2.21101,0.00536263,0.00536263,0.00536263
91,927.187,0.00939,1.31221,1.81562,0.71309,0.65165,0.72501,0.37876,0.01086,1.28877,1.97632,0.00531053,0.00531053,0.00531053
92,937.517,0.00938,1.31749,1.80734,0.72324,0.67772,0.73806,0.40504,0.01071,1.30425,1.97125,0.00525842,0.00525842,0.00525842
93,947.783,0.00932,1.31838,1.8179,0.75552,0.66425,0.73888,0.40137,0.01069,1.26423,1.96979,0.00520632,0.00520632,0.00520632
94,957.984,0.00934,1.31421,1.81347,0.73644,0.68916,0.75823,0.41855,0.01076,1.24994,1.97296,0.00515421,0.00515421,0.00515421
95,968.221,0.00927,1.28899,1.8012,0.68445,0.75909,0.76987,0.432,0.0102,1.23927,1.89502,0.00510211,0.00510211,0.00510211
96,978.484,0.00936,1.30927,1.80533,0.65661,0.68232,0.71611,0.39351,0.01095,1.33267,1.98627,0.00505,0.00505,0.00505
97,988.935,0.00924,1.33472,1.80987,0.67091,0.67465,0.70588,0.38157,0.01062,1.31505,2.00207,0.00499789,0.00499789,0.00499789
98,999.179,0.00932,1.28791,1.81464,0.66867,0.67304,0.74054,0.38842,0.01073,1.31806,1.99721,0.00494579,0.00494579,0.00494579
99,1009.35,0.00921,1.27111,1.80044,0.71919,0.70949,0.77596,0.41003,0.01057,1.21685,1.9461,0.00489368,0.00489368,0.00489368
100,1019.58,0.00931,1.30216,1.8042,0.73027,0.69532,0.75755,0.39779,0.01094,1.28074,1.98696,0.00484158,0.00484158,0.00484158
101,1029.79,0.00915,1.26727,1.78961,0.6503,0.71818,0.75293,0.40302,0.01062,1.29846,1.94141,0.00478947,0.00478947,0.00478947
102,1040.01,0.00928,1.28136,1.80262,0.7328,0.73249,0.78317,0.42958,0.01041,1.216,1.91826,0.00473737,0.00473737,0.00473737
103,1050.26,0.00927,1.29536,1.81084,0.69873,0.69935,0.74646,0.41015,0.01056,1.28976,1.93443,0.00468526,0.00468526,0.00468526
104,1060.46,0.00923,1.27466,1.79892,0.68512,0.72166,0.75115,0.40397,0.01067,1.26572,1.97708,0.00463316,0.00463316,0.00463316
105,1070.68,0.00917,1.25874,1.78189,0.71333,0.73996,0.7686,0.41736,0.01033,1.25136,1.93097,0.00458105,0.00458105,0.00458105
106,1080.88,0.00907,1.26241,1.78037,0.73934,0.67928,0.72361,0.39393,0.01081,1.34191,1.97512,0.00452895,0.00452895,0.00452895
107,1091.16,0.00918,1.28363,1.79284,0.68337,0.73093,0.77086,0.40753,0.01058,1.2352,1.96341,0.00447684,0.00447684,0.00447684
108,1101.36,0.00913,1.23598,1.78519,0.57333,0.72801,0.69404,0.34863,0.01127,1.26422,2.08031,0.00442474,0.00442474,0.00442474
109,1111.61,0.00914,1.2621,1.7851,0.68148,0.73937,0.75789,0.39743,0.01104,1.26437,2.00036,0.00437263,0.00437263,0.00437263
110,1121.81,0.00919,1.25216,1.78253,0.67282,0.74004,0.76515,0.42192,0.01045,1.22345,1.94783,0.00432053,0.00432053,0.00432053
111,1132.06,0.00907,1.25886,1.77709,0.62244,0.66597,0.6883,0.36316,0.01108,1.35428,2.02763,0.00426842,0.00426842,0.00426842
112,1142.29,0.00919,1.24911,1.78263,0.56427,0.61694,0.60587,0.31198,0.01182,1.5056,2.15811,0.00421632,0.00421632,0.00421632
113,1152.52,0.00919,1.25946,1.78865,0.71457,0.74896,0.79089,0.44342,0.01014,1.18201,1.917,0.00416421,0.00416421,0.00416421
114,1162.76,0.00911,1.24675,1.76346,0.68879,0.76385,0.78138,0.42796,0.01024,1.17687,1.90442,0.00411211,0.00411211,0.00411211
115,1173,0.00912,1.24205,1.7847,0.68931,0.72722,0.7654,0.43453,0.01023,1.20497,1.9273,0.00406,0.00406,0.00406
116,1183.35,0.00895,1.21567,1.76061,0.73639,0.74049,0.78342,0.44136,0.01042,1.14879,1.93196,0.00400789,0.00400789,0.00400789
117,1193.85,0.00906,1.22975,1.7785,0.75898,0.67012,0.77299,0.43504,0.0101,1.19596,1.89898,0.00395579,0.00395579,0.00395579
118,1204.11,0.00909,1.23039,1.77039,0.55928,0.61451,0.60074,0.30276,0.01181,1.48723,2.14004,0.00390368,0.00390368,0.00390368
119,1214.36,0.00908,1.23243,1.77378,0.68764,0.76858,0.77815,0.43326,0.0103,1.16798,1.93441,0.00385158,0.00385158,0.00385158
120,1224.59,0.00906,1.23621,1.77068,0.74162,0.71352,0.78234,0.44099,0.01019,1.16179,1.93419,0.00379947,0.00379947,0.00379947
121,1234.85,0.00908,1.2351,1.77034,0.66961,0.72583,0.73585,0.39808,0.01053,1.29096,1.9751,0.00374737,0.00374737,0.00374737
122,1245.09,0.00903,1.22018,1.76372,0.71398,0.73873,0.77094,0.44401,0.01017,1.13983,1.89505,0.00369526,0.00369526,0.00369526
123,1255.36,0.00899,1.2147,1.75875,0.73315,0.70275,0.77067,0.43173,0.01025,1.18273,1.93746,0.00364316,0.00364316,0.00364316
124,1265.58,0.00896,1.20477,1.7624,0.71111,0.7603,0.78584,0.45158,0.01015,1.1589,1.90787,0.00359105,0.00359105,0.00359105
125,1275.94,0.00904,1.20581,1.76254,0.6822,0.73614,0.75077,0.42314,0.01037,1.2024,1.93862,0.00353895,0.00353895,0.00353895
126,1286.27,0.00893,1.18408,1.75447,0.73457,0.75347,0.78464,0.4405,0.0103,1.13596,1.92969,0.00348684,0.00348684,0.00348684
127,1296.61,0.00893,1.18836,1.74605,0.70732,0.72035,0.76511,0.41725,0.01038,1.19896,1.95321,0.00343474,0.00343474,0.00343474
128,1306.88,0.00893,1.19289,1.74931,0.73233,0.75414,0.7733,0.43658,0.01034,1.12409,1.94835,0.00338263,0.00338263,0.00338263
129,1317.14,0.00888,1.20468,1.75565,0.74572,0.71471,0.75299,0.42301,0.01064,1.25286,1.97358,0.00333053,0.00333053,0.00333053
130,1327.36,0.00902,1.21575,1.76685,0.70869,0.73932,0.76264,0.4264,0.0102,1.17855,1.95427,0.00327842,0.00327842,0.00327842
131,1337.64,0.00888,1.20541,1.76189,0.77475,0.73075,0.79792,0.44654,0.01008,1.11393,1.89759,0.00322632,0.00322632,0.00322632
132,1347.92,0.00889,1.18132,1.75319,0.68112,0.73671,0.75108,0.43465,0.01013,1.20067,1.93153,0.00317421,0.00317421,0.00317421
133,1358.23,0.00886,1.18169,1.74695,0.71389,0.74374,0.79276,0.44708,0.01013,1.13457,1.91891,0.00312211,0.00312211,0.00312211
134,1368.48,0.0089,1.19075,1.74346,0.73193,0.74151,0.77029,0.43781,0.01018,1.15341,1.9197,0.00307,0.00307,0.00307
135,1378.68,0.00889,1.19313,1.75133,0.7063,0.78191,0.79134,0.44724,0.01019,1.13727,1.94375,0.00301789,0.00301789,0.00301789
136,1389.07,0.00886,1.19064,1.7515,0.75414,0.71565,0.77359,0.4478,0.01014,1.14008,1.93664,0.00296579,0.00296579,0.00296579
137,1399.33,0.00889,1.18569,1.75028,0.75026,0.72926,0.77264,0.43291,0.01039,1.15584,1.94016,0.00291368,0.00291368,0.00291368
138,1409.55,0.00886,1.19754,1.74626,0.7197,0.75835,0.78866,0.44842,0.01011,1.099,1.9308,0.00286158,0.00286158,0.00286158
139,1419.86,0.00875,1.1716,1.74719,0.67276,0.76195,0.77103,0.42131,0.01042,1.20431,1.97564,0.00280947,0.00280947,0.00280947
140,1430.09,0.0088,1.16599,1.73443,0.63781,0.65606,0.68446,0.35461,0.01126,1.32894,2.08139,0.00275737,0.00275737,0.00275737
141,1440.33,0.00872,1.16775,1.72928,0.73191,0.699,0.75505,0.4302,0.01011,1.18245,1.93395,0.00270526,0.00270526,0.00270526
142,1450.56,0.00876,1.17265,1.74826,0.70805,0.72911,0.76261,0.41858,0.01046,1.22078,1.95591,0.00265316,0.00265316,0.00265316
143,1460.81,0.00891,1.20384,1.76015,0.65451,0.74861,0.75264,0.40765,0.01064,1.18662,1.97305,0.00260105,0.00260105,0.00260105
144,1471.02,0.00876,1.16793,1.73281,0.72106,0.76277,0.80532,0.45098,0.01012,1.11507,1.9098,0.00254895,0.00254895,0.00254895
145,1481.31,0.00873,1.17091,1.73294,0.7177,0.75493,0.79,0.45519,0.00992,1.10716,1.90588,0.00249684,0.00249684,0.00249684
146,1491.56,0.00882,1.16733,1.7436,0.7031,0.77757,0.79752,0.45487,0.00994,1.10839,1.9021,0.00244474,0.00244474,0.00244474
147,1501.81,0.0087,1.15946,1.73645,0.73882,0.74687,0.79174,0.43854,0.01035,1.14434,1.93614,0.00239263,0.00239263,0.00239263
148,1512.03,0.00869,1.13873,1.72597,0.78861,0.73728,0.80283,0.44689,0.01014,1.10838,1.9436,0.00234053,0.00234053,0.00234053
149,1522.28,0.00868,1.16124,1.72566,0.78044,0.75042,0.81493,0.44779,0.01021,1.10485,1.92441,0.00228842,0.00228842,0.00228842
150,1532.54,0.00867,1.15275,1.72547,0.7838,0.74935,0.80492,0.45216,0.01015,1.12589,1.91451,0.00223632,0.00223632,0.00223632
151,1542.79,0.00864,1.14626,1.72786,0.76162,0.72428,0.79219,0.44887,0.01008,1.1332,1.92363,0.00218421,0.00218421,0.00218421
152,1553,0.00868,1.13955,1.72621,0.71099,0.6631,0.7364,0.4083,0.01076,1.30823,2.00191,0.00213211,0.00213211,0.00213211
153,1563.22,0.00867,1.12317,1.71499,0.78117,0.76511,0.8084,0.45822,0.01013,1.08608,1.90468,0.00208,0.00208,0.00208
154,1573.45,0.00867,1.13365,1.71654,0.76026,0.75924,0.79798,0.44963,0.01019,1.13042,1.92071,0.00202789,0.00202789,0.00202789
155,1583.68,0.00864,1.12597,1.72468,0.75012,0.74598,0.79989,0.44465,0.01029,1.13158,1.94859,0.00197579,0.00197579,0.00197579
156,1593.9,0.00861,1.11409,1.71693,0.67484,0.69506,0.73089,0.40297,0.01094,1.3069,2.03543,0.00192368,0.00192368,0.00192368
157,1604.14,0.0087,1.13013,1.73665,0.73409,0.75924,0.79867,0.45182,0.01014,1.08377,1.91803,0.00187158,0.00187158,0.00187158
158,1614.39,0.00861,1.1211,1.71125,0.75051,0.75375,0.79213,0.43437,0.01035,1.15863,1.94243,0.00181947,0.00181947,0.00181947
159,1624.64,0.0085,1.13676,1.72542,0.79165,0.70533,0.79195,0.4548,0.01008,1.10442,1.94053,0.00176737,0.00176737,0.00176737
160,1634.99,0.00865,1.12618,1.72402,0.75689,0.74706,0.8074,0.45804,0.01005,1.10166,1.89936,0.00171526,0.00171526,0.00171526
161,1645.36,0.00855,1.11798,1.71135,0.75008,0.72395,0.78219,0.44381,0.01005,1.10483,1.91143,0.00166316,0.00166316,0.00166316
162,1655.75,0.00853,1.10098,1.69933,0.72459,0.75507,0.7885,0.43829,0.01031,1.13072,1.93999,0.00161105,0.00161105,0.00161105
163,1666.08,0.00856,1.10307,1.70226,0.79547,0.75864,0.82122,0.47275,0.01003,1.05647,1.90017,0.00155895,0.00155895,0.00155895
164,1676.33,0.00853,1.10933,1.71689,0.76069,0.75659,0.80944,0.46603,0.01007,1.05412,1.90412,0.00150684,0.00150684,0.00150684
165,1686.56,0.00858,1.12642,1.70737,0.73842,0.74909,0.79698,0.46762,0.01005,1.09053,1.90259,0.00145474,0.00145474,0.00145474
166,1696.82,0.00848,1.12437,1.70753,0.77817,0.74395,0.7967,0.46032,0.00998,1.09688,1.90534,0.00140263,0.00140263,0.00140263
167,1707.1,0.00841,1.09065,1.68949,0.7873,0.73628,0.79859,0.46209,0.00994,1.09928,1.90276,0.00135053,0.00135053,0.00135053
168,1717.32,0.00856,1.10942,1.70655,0.78168,0.75137,0.81414,0.46348,0.01012,1.08783,1.90851,0.00129842,0.00129842,0.00129842
169,1727.79,0.00853,1.09026,1.70331,0.71944,0.78191,0.8125,0.46733,0.00997,1.07007,1.9054,0.00124632,0.00124632,0.00124632
170,1738.03,0.00849,1.10072,1.70736,0.77731,0.73854,0.80812,0.46376,0.00997,1.07868,1.88905,0.00119421,0.00119421,0.00119421
171,1748.31,0.00848,1.10023,1.69872,0.72348,0.76231,0.78773,0.45444,0.0101,1.08902,1.92761,0.00114211,0.00114211,0.00114211
172,1758.55,0.00838,1.08329,1.69754,0.75225,0.75577,0.8162,0.46371,0.01003,1.05396,1.9022,0.00109,0.00109,0.00109
173,1768.83,0.00845,1.09386,1.69217,0.77507,0.7559,0.81253,0.46027,0.01012,1.07773,1.91625,0.00103789,0.00103789,0.00103789
174,1779.06,0.00843,1.08289,1.69538,0.7852,0.75415,0.81559,0.46316,0.00997,1.07231,1.89518,0.000985789,0.000985789,0.000985789
175,1789.28,0.00842,1.07518,1.69189,0.76209,0.71278,0.79499,0.45436,0.01019,1.08673,1.93154,0.000933684,0.000933684,0.000933684
176,1799.49,0.00843,1.08885,1.68239,0.81477,0.72029,0.80407,0.46414,0.00992,1.09677,1.91638,0.000881579,0.000881579,0.000881579
177,1809.76,0.00834,1.08976,1.69092,0.75855,0.76789,0.81466,0.47051,0.01009,1.07393,1.92121,0.000829474,0.000829474,0.000829474
178,1820,0.0084,1.06541,1.68624,0.75291,0.75758,0.80626,0.46876,0.01001,1.07189,1.91227,0.000777368,0.000777368,0.000777368
179,1830.21,0.00838,1.07933,1.68647,0.78031,0.7618,0.81855,0.47149,0.01004,1.06667,1.91508,0.000725263,0.000725263,0.000725263
180,1840.45,0.00847,1.09255,1.70158,0.79533,0.75568,0.8094,0.47268,0.00995,1.06696,1.91624,0.000673158,0.000673158,0.000673158
181,1869.07,0.00861,1.01851,1.71902,0.74529,0.74654,0.79952,0.45552,0.01031,1.06372,1.94688,0.000621053,0.000621053,0.000621053
182,1879.16,0.00817,0.95357,1.66794,0.79049,0.77561,0.82509,0.46633,0.0101,1.05197,1.93559,0.000568947,0.000568947,0.000568947
183,1889.26,0.00817,0.92514,1.65997,0.80241,0.77506,0.81736,0.46495,0.01005,1.03493,1.93165,0.000516842,0.000516842,0.000516842
